Start time,dataset,Date,SP,Demand
2023-01-09 06:00:00+00:00,ITSDO,2023-01-09,13,25867
2023-01-09 06:30:00+00:00,ITSDO,2023-01-09,14,28305
2023-01-09 07:00:00+00:00,ITSDO,2023-01-09,15,31733
2023-01-09 07:30:00+00:00,ITSDO,2023-01-09,16,33528
2023-01-09 08:00:00+00:00,ITSDO,2023-01-09,17,34701
2023-01-09 08:30:00+00:00,ITSDO,2023-01-09,18,35263
2023-01-09 09:00:00+00:00,ITSDO,2023-01-09,19,35779
2023-01-09 09:30:00+00:00,ITSDO,2023-01-09,20,35803
2023-01-09 10:00:00+00:00,ITSDO,2023-01-09,21,35552
2023-01-09 10:30:00+00:00,ITSDO,2023-01-09,22,35075
2023-01-09 11:00:00+00:00,ITSDO,2023-01-09,23,35009
2023-01-09 11:30:00+00:00,ITSDO,2023-01-09,24,34397
2023-01-09 12:00:00+00:00,ITSDO,2023-01-09,25,34031
2023-01-09 12:30:00+00:00,ITSDO,2023-01-09,26,33934
2023-01-09 13:00:00+00:00,ITSDO,2023-01-09,27,33994
2023-01-09 13:30:00+00:00,ITSDO,2023-01-09,28,34054
2023-01-09 14:00:00+00:00,ITSDO,2023-01-09,29,34185
2023-01-09 14:30:00+00:00,ITSDO,2023-01-09,30,34543
2023-01-09 15:00:00+00:00,ITSDO,2023-01-09,31,35401
2023-01-09 15:30:00+00:00,ITSDO,2023-01-09,32,36567
2023-01-09 16:00:00+00:00,ITSDO,2023-01-09,33,38099
2023-01-09 16:30:00+00:00,ITSDO,2023-01-09,34,39865
2023-01-09 17:00:00+00:00,ITSDO,2023-01-09,35,40591
2023-01-09 17:30:00+00:00,ITSDO,2023-01-09,36,40961
2023-01-09 18:00:00+00:00,ITSDO,2023-01-09,37,40656
2023-01-09 18:30:00+00:00,ITSDO,2023-01-09,38,39703
2023-01-09 19:00:00+00:00,ITSDO,2023-01-09,39,38921
2023-01-09 19:30:00+00:00,ITSDO,2023-01-09,40,37566
2023-01-09 20:00:00+00:00,ITSDO,2023-01-09,41,36194
2023-01-09 20:30:00+00:00,ITSDO,2023-01-09,42,34792
2023-01-09 21:00:00+00:00,ITSDO,2023-01-09,43,33255
2023-01-09 21:30:00+00:00,ITSDO,2023-01-09,44,31823
2023-01-09 22:00:00+00:00,ITSDO,2023-01-09,45,30004
2023-01-09 22:30:00+00:00,ITSDO,2023-01-09,46,28801
2023-01-09 23:00:00+00:00,ITSDO,2023-01-09,47,27531
2023-01-09 23:30:00+00:00,ITSDO,2023-01-09,48,27034
2023-01-10 00:00:00+00:00,ITSDO,2023-01-10,1,26903
2023-01-10 00:30:00+00:00,ITSDO,2023-01-10,2,27138
2023-01-10 01:00:00+00:00,ITSDO,2023-01-10,3,26899
2023-01-10 01:30:00+00:00,ITSDO,2023-01-10,4,26258
2023-01-10 02:00:00+00:00,ITSDO,2023-01-10,5,25907
2023-01-10 02:30:00+00:00,ITSDO,2023-01-10,6,25301
2023-01-10 03:00:00+00:00,ITSDO,2023-01-10,7,24654
2023-01-10 03:30:00+00:00,ITSDO,2023-01-10,8,24265
2023-01-10 04:00:00+00:00,ITSDO,2023-01-10,9,24183
2023-01-10 04:30:00+00:00,ITSDO,2023-01-10,10,24226
2023-01-10 05:00:00+00:00,ITSDO,2023-01-10,11,24598
2023-01-10 05:30:00+00:00,ITSDO,2023-01-10,12,25134
2023-01-10 06:00:00+00:00,ITSDO,2023-01-10,13,27237
2023-01-10 06:30:00+00:00,ITSDO,2023-01-10,14,29628
2023-01-10 07:00:00+00:00,ITSDO,2023-01-10,15,32659
2023-01-10 07:30:00+00:00,ITSDO,2023-01-10,16,33985
2023-01-10 08:00:00+00:00,ITSDO,2023-01-10,17,35197
2023-01-10 08:30:00+00:00,ITSDO,2023-01-10,18,35802
2023-01-10 09:00:00+00:00,ITSDO,2023-01-10,19,36935
2023-01-10 09:30:00+00:00,ITSDO,2023-01-10,20,37322
2023-01-10 10:00:00+00:00,ITSDO,2023-01-10,21,37496
2023-01-10 10:30:00+00:00,ITSDO,2023-01-10,22,37734
2023-01-10 11:00:00+00:00,ITSDO,2023-01-10,23,37755
2023-01-10 11:30:00+00:00,ITSDO,2023-01-10,24,37739
2023-01-10 12:00:00+00:00,ITSDO,2023-01-10,25,37909
2023-01-10 12:30:00+00:00,ITSDO,2023-01-10,26,37749
2023-01-10 13:00:00+00:00,ITSDO,2023-01-10,27,37478
2023-01-10 13:30:00+00:00,ITSDO,2023-01-10,28,36979
2023-01-10 14:00:00+00:00,ITSDO,2023-01-10,29,36731
2023-01-10 14:30:00+00:00,ITSDO,2023-01-10,30,36369
2023-01-10 15:00:00+00:00,ITSDO,2023-01-10,31,36085
2023-01-10 15:30:00+00:00,ITSDO,2023-01-10,32,36888
2023-01-10 16:00:00+00:00,ITSDO,2023-01-10,33,38112
2023-01-10 16:30:00+00:00,ITSDO,2023-01-10,34,39123
2023-01-10 17:00:00+00:00,ITSDO,2023-01-10,35,39599
2023-01-10 17:30:00+00:00,ITSDO,2023-01-10,36,39529
2023-01-10 18:00:00+00:00,ITSDO,2023-01-10,37,38771
2023-01-10 18:30:00+00:00,ITSDO,2023-01-10,38,37919
2023-01-10 19:00:00+00:00,ITSDO,2023-01-10,39,36730
2023-01-10 19:30:00+00:00,ITSDO,2023-01-10,40,35440
2023-01-10 20:00:00+00:00,ITSDO,2023-01-10,41,34562
2023-01-10 20:30:00+00:00,ITSDO,2023-01-10,42,34066
2023-01-10 21:00:00+00:00,ITSDO,2023-01-10,43,31556
2023-01-10 21:30:00+00:00,ITSDO,2023-01-10,44,30405
2023-01-10 22:00:00+00:00,ITSDO,2023-01-10,45,29308
2023-01-10 22:30:00+00:00,ITSDO,2023-01-10,46,28676
2023-01-10 23:00:00+00:00,ITSDO,2023-01-10,47,28892
2023-01-10 23:30:00+00:00,ITSDO,2023-01-10,48,28814
2023-01-11 00:00:00+00:00,ITSDO,2023-01-11,1,28241
2023-01-11 00:30:00+00:00,ITSDO,2023-01-11,2,28548
2023-01-11 01:00:00+00:00,ITSDO,2023-01-11,3,27459
2023-01-11 01:30:00+00:00,ITSDO,2023-01-11,4,27098
2023-01-11 02:00:00+00:00,ITSDO,2023-01-11,5,27483
2023-01-11 02:30:00+00:00,ITSDO,2023-01-11,6,27000
2023-01-11 03:00:00+00:00,ITSDO,2023-01-11,7,26756
2023-01-11 03:30:00+00:00,ITSDO,2023-01-11,8,26701
2023-01-11 04:00:00+00:00,ITSDO,2023-01-11,9,27021
2023-01-11 04:30:00+00:00,ITSDO,2023-01-11,10,26854
2023-01-11 05:00:00+00:00,ITSDO,2023-01-11,11,26190
2023-01-11 05:30:00+00:00,ITSDO,2023-01-11,12,26733
2023-01-11 06:00:00+00:00,ITSDO,2023-01-11,13,26585
2023-01-11 06:30:00+00:00,ITSDO,2023-01-11,14,28196
2023-01-11 07:00:00+00:00,ITSDO,2023-01-11,15,30560
2023-01-11 07:30:00+00:00,ITSDO,2023-01-11,16,32277
2023-01-11 08:00:00+00:00,ITSDO,2023-01-11,17,34154
2023-01-11 08:30:00+00:00,ITSDO,2023-01-11,18,34179
2023-01-11 09:00:00+00:00,ITSDO,2023-01-11,19,34588
2023-01-11 09:30:00+00:00,ITSDO,2023-01-11,20,34378
2023-01-11 10:00:00+00:00,ITSDO,2023-01-11,21,33832
2023-01-11 10:30:00+00:00,ITSDO,2023-01-11,22,33601
2023-01-11 11:00:00+00:00,ITSDO,2023-01-11,23,33431
2023-01-11 11:30:00+00:00,ITSDO,2023-01-11,24,33627
2023-01-11 12:00:00+00:00,ITSDO,2023-01-11,25,34277
2023-01-11 12:30:00+00:00,ITSDO,2023-01-11,26,34972
2023-01-11 13:00:00+00:00,ITSDO,2023-01-11,27,35573
2023-01-11 13:30:00+00:00,ITSDO,2023-01-11,28,35452
2023-01-11 14:00:00+00:00,ITSDO,2023-01-11,29,35625
2023-01-11 14:30:00+00:00,ITSDO,2023-01-11,30,35717
2023-01-11 15:00:00+00:00,ITSDO,2023-01-11,31,36213
2023-01-11 15:30:00+00:00,ITSDO,2023-01-11,32,37212
2023-01-11 16:00:00+00:00,ITSDO,2023-01-11,33,38272
2023-01-11 16:30:00+00:00,ITSDO,2023-01-11,34,39380
2023-01-11 17:00:00+00:00,ITSDO,2023-01-11,35,39984
2023-01-11 17:30:00+00:00,ITSDO,2023-01-11,36,39925
2023-01-11 18:00:00+00:00,ITSDO,2023-01-11,37,39403
2023-01-11 18:30:00+00:00,ITSDO,2023-01-11,38,38622
2023-01-11 19:00:00+00:00,ITSDO,2023-01-11,39,37736
2023-01-11 19:30:00+00:00,ITSDO,2023-01-11,40,36567
2023-01-11 20:00:00+00:00,ITSDO,2023-01-11,41,35312
2023-01-11 20:30:00+00:00,ITSDO,2023-01-11,42,33977
2023-01-11 21:00:00+00:00,ITSDO,2023-01-11,43,32284
2023-01-11 21:30:00+00:00,ITSDO,2023-01-11,44,30784
2023-01-11 22:00:00+00:00,ITSDO,2023-01-11,45,29146
2023-01-11 22:30:00+00:00,ITSDO,2023-01-11,46,28514
2023-01-11 23:00:00+00:00,ITSDO,2023-01-11,47,27485
2023-01-11 23:30:00+00:00,ITSDO,2023-01-11,48,26519
2023-01-12 00:00:00+00:00,ITSDO,2023-01-12,1,26059
2023-01-12 00:30:00+00:00,ITSDO,2023-01-12,2,26253
2023-01-12 01:00:00+00:00,ITSDO,2023-01-12,3,26093
2023-01-12 01:30:00+00:00,ITSDO,2023-01-12,4,25347
2023-01-12 02:00:00+00:00,ITSDO,2023-01-12,5,24918
2023-01-12 02:30:00+00:00,ITSDO,2023-01-12,6,24730
2023-01-12 03:00:00+00:00,ITSDO,2023-01-12,7,24343
2023-01-12 03:30:00+00:00,ITSDO,2023-01-12,8,23858
2023-01-12 04:00:00+00:00,ITSDO,2023-01-12,9,23183
2023-01-12 04:30:00+00:00,ITSDO,2023-01-12,10,23159
2023-01-12 05:00:00+00:00,ITSDO,2023-01-12,11,23614
2023-01-12 05:30:00+00:00,ITSDO,2023-01-12,12,24188
2023-01-12 06:00:00+00:00,ITSDO,2023-01-12,13,26697
2023-01-12 06:30:00+00:00,ITSDO,2023-01-12,14,28667
2023-01-12 07:00:00+00:00,ITSDO,2023-01-12,15,31421
2023-01-12 07:30:00+00:00,ITSDO,2023-01-12,16,33179
2023-01-12 08:00:00+00:00,ITSDO,2023-01-12,17,34407
2023-01-12 08:30:00+00:00,ITSDO,2023-01-12,18,34759
2023-01-12 09:00:00+00:00,ITSDO,2023-01-12,19,35416
2023-01-12 09:30:00+00:00,ITSDO,2023-01-12,20,35532
2023-01-12 10:00:00+00:00,ITSDO,2023-01-12,21,35457
2023-01-12 10:30:00+00:00,ITSDO,2023-01-12,22,35693
2023-01-12 11:00:00+00:00,ITSDO,2023-01-12,23,35534
2023-01-12 11:30:00+00:00,ITSDO,2023-01-12,24,35323
2023-01-12 12:00:00+00:00,ITSDO,2023-01-12,25,35482
2023-01-12 12:30:00+00:00,ITSDO,2023-01-12,26,35240
2023-01-12 13:00:00+00:00,ITSDO,2023-01-12,27,35103
2023-01-12 13:30:00+00:00,ITSDO,2023-01-12,28,34821
2023-01-12 14:00:00+00:00,ITSDO,2023-01-12,29,34318
2023-01-12 14:30:00+00:00,ITSDO,2023-01-12,30,33978
2023-01-12 15:00:00+00:00,ITSDO,2023-01-12,31,34089
2023-01-12 15:30:00+00:00,ITSDO,2023-01-12,32,34892
2023-01-12 16:00:00+00:00,ITSDO,2023-01-12,33,36197
2023-01-12 16:30:00+00:00,ITSDO,2023-01-12,34,37579
2023-01-12 17:00:00+00:00,ITSDO,2023-01-12,35,38196
2023-01-12 17:30:00+00:00,ITSDO,2023-01-12,36,38118
2023-01-12 18:00:00+00:00,ITSDO,2023-01-12,37,37811
2023-01-12 18:30:00+00:00,ITSDO,2023-01-12,38,37238
2023-01-12 19:00:00+00:00,ITSDO,2023-01-12,39,36288
2023-01-12 19:30:00+00:00,ITSDO,2023-01-12,40,35222
2023-01-12 20:00:00+00:00,ITSDO,2023-01-12,41,33846
2023-01-12 20:30:00+00:00,ITSDO,2023-01-12,42,32479
2023-01-12 21:00:00+00:00,ITSDO,2023-01-12,43,30788
2023-01-12 21:30:00+00:00,ITSDO,2023-01-12,44,29318
2023-01-12 22:00:00+00:00,ITSDO,2023-01-12,45,27827
2023-01-12 22:30:00+00:00,ITSDO,2023-01-12,46,27019
2023-01-12 23:00:00+00:00,ITSDO,2023-01-12,47,26136
2023-01-12 23:30:00+00:00,ITSDO,2023-01-12,48,25168
2023-01-13 00:00:00+00:00,ITSDO,2023-01-13,1,25639
2023-01-13 00:30:00+00:00,ITSDO,2023-01-13,2,26446
2023-01-13 01:00:00+00:00,ITSDO,2023-01-13,3,26777
2023-01-13 01:30:00+00:00,ITSDO,2023-01-13,4,26188
2023-01-13 02:00:00+00:00,ITSDO,2023-01-13,5,26501
2023-01-13 02:30:00+00:00,ITSDO,2023-01-13,6,26476
2023-01-13 03:00:00+00:00,ITSDO,2023-01-13,7,27857
2023-01-13 03:30:00+00:00,ITSDO,2023-01-13,8,27630
2023-01-13 04:00:00+00:00,ITSDO,2023-01-13,9,27399
2023-01-13 04:30:00+00:00,ITSDO,2023-01-13,10,27005
2023-01-13 05:00:00+00:00,ITSDO,2023-01-13,11,26890
2023-01-13 05:30:00+00:00,ITSDO,2023-01-13,12,27794
2023-01-13 06:00:00+00:00,ITSDO,2023-01-13,13,28290
2023-01-13 06:30:00+00:00,ITSDO,2023-01-13,14,29548
2023-01-13 07:00:00+00:00,ITSDO,2023-01-13,15,30291
2023-01-13 07:30:00+00:00,ITSDO,2023-01-13,16,31662
2023-01-13 08:00:00+00:00,ITSDO,2023-01-13,17,32826
2023-01-13 08:30:00+00:00,ITSDO,2023-01-13,18,33287
2023-01-13 09:00:00+00:00,ITSDO,2023-01-13,19,33853
2023-01-13 09:30:00+00:00,ITSDO,2023-01-13,20,33936
2023-01-13 10:00:00+00:00,ITSDO,2023-01-13,21,33743
2023-01-13 10:30:00+00:00,ITSDO,2023-01-13,22,33691
2023-01-13 11:00:00+00:00,ITSDO,2023-01-13,23,33410
2023-01-13 11:30:00+00:00,ITSDO,2023-01-13,24,33225
2023-01-13 12:00:00+00:00,ITSDO,2023-01-13,25,33230
2023-01-13 12:30:00+00:00,ITSDO,2023-01-13,26,33186
2023-01-13 13:00:00+00:00,ITSDO,2023-01-13,27,33340
2023-01-13 13:30:00+00:00,ITSDO,2023-01-13,28,33090
2023-01-13 14:00:00+00:00,ITSDO,2023-01-13,29,33295
2023-01-13 14:30:00+00:00,ITSDO,2023-01-13,30,33680
2023-01-13 15:00:00+00:00,ITSDO,2023-01-13,31,34186
2023-01-13 15:30:00+00:00,ITSDO,2023-01-13,32,35108
2023-01-13 16:00:00+00:00,ITSDO,2023-01-13,33,36397
2023-01-13 16:30:00+00:00,ITSDO,2023-01-13,34,37773
2023-01-13 17:00:00+00:00,ITSDO,2023-01-13,35,38680
2023-01-13 17:30:00+00:00,ITSDO,2023-01-13,36,38766
2023-01-13 18:00:00+00:00,ITSDO,2023-01-13,37,38223
2023-01-13 18:30:00+00:00,ITSDO,2023-01-13,38,37442
2023-01-13 19:00:00+00:00,ITSDO,2023-01-13,39,36648
2023-01-13 19:30:00+00:00,ITSDO,2023-01-13,40,35724
2023-01-13 20:00:00+00:00,ITSDO,2023-01-13,41,34490
2023-01-13 20:30:00+00:00,ITSDO,2023-01-13,42,33110
2023-01-13 21:00:00+00:00,ITSDO,2023-01-13,43,31880
2023-01-13 21:30:00+00:00,ITSDO,2023-01-13,44,30645
2023-01-13 22:00:00+00:00,ITSDO,2023-01-13,45,29279
2023-01-13 22:30:00+00:00,ITSDO,2023-01-13,46,28134
2023-01-13 23:00:00+00:00,ITSDO,2023-01-13,47,27689
2023-01-13 23:30:00+00:00,ITSDO,2023-01-13,48,27044
2023-01-14 00:00:00+00:00,ITSDO,2023-01-14,1,26630
2023-01-14 00:30:00+00:00,ITSDO,2023-01-14,2,27003
2023-01-14 01:00:00+00:00,ITSDO,2023-01-14,3,26308
2023-01-14 01:30:00+00:00,ITSDO,2023-01-14,4,25671
2023-01-14 02:00:00+00:00,ITSDO,2023-01-14,5,24911
2023-01-14 02:30:00+00:00,ITSDO,2023-01-14,6,24466
2023-01-14 03:00:00+00:00,ITSDO,2023-01-14,7,23901
2023-01-14 03:30:00+00:00,ITSDO,2023-01-14,8,23346
2023-01-14 04:00:00+00:00,ITSDO,2023-01-14,9,23122
2023-01-14 04:30:00+00:00,ITSDO,2023-01-14,10,22810
2023-01-14 05:00:00+00:00,ITSDO,2023-01-14,11,22793
2023-01-14 05:30:00+00:00,ITSDO,2023-01-14,12,22647
2023-01-14 06:00:00+00:00,ITSDO,2023-01-14,13,23649
2023-01-14 06:30:00+00:00,ITSDO,2023-01-14,14,24348
2023-01-14 07:00:00+00:00,ITSDO,2023-01-14,15,25856
2023-01-14 07:30:00+00:00,ITSDO,2023-01-14,16,25822
2023-01-14 08:00:00+00:00,ITSDO,2023-01-14,17,27799
2023-01-14 08:30:00+00:00,ITSDO,2023-01-14,18,28571
2023-01-14 09:00:00+00:00,ITSDO,2023-01-14,19,29893
2023-01-14 09:30:00+00:00,ITSDO,2023-01-14,20,30462
2023-01-14 10:00:00+00:00,ITSDO,2023-01-14,21,30915
2023-01-14 10:30:00+00:00,ITSDO,2023-01-14,22,30943
2023-01-14 11:00:00+00:00,ITSDO,2023-01-14,23,30961
2023-01-14 11:30:00+00:00,ITSDO,2023-01-14,24,30703
2023-01-14 12:00:00+00:00,ITSDO,2023-01-14,25,30796
2023-01-14 12:30:00+00:00,ITSDO,2023-01-14,26,30786
2023-01-14 13:00:00+00:00,ITSDO,2023-01-14,27,30582
2023-01-14 13:30:00+00:00,ITSDO,2023-01-14,28,30066
2023-01-14 14:00:00+00:00,ITSDO,2023-01-14,29,29903
2023-01-14 14:30:00+00:00,ITSDO,2023-01-14,30,30069
2023-01-14 15:00:00+00:00,ITSDO,2023-01-14,31,30278
2023-01-14 15:30:00+00:00,ITSDO,2023-01-14,32,30653
2023-01-14 16:00:00+00:00,ITSDO,2023-01-14,33,32068
2023-01-14 16:30:00+00:00,ITSDO,2023-01-14,34,33575
2023-01-14 17:00:00+00:00,ITSDO,2023-01-14,35,34510
2023-01-14 17:30:00+00:00,ITSDO,2023-01-14,36,34705
2023-01-14 18:00:00+00:00,ITSDO,2023-01-14,37,34408
2023-01-14 18:30:00+00:00,ITSDO,2023-01-14,38,33760
2023-01-14 19:00:00+00:00,ITSDO,2023-01-14,39,32648
2023-01-14 19:30:00+00:00,ITSDO,2023-01-14,40,31605
2023-01-14 20:00:00+00:00,ITSDO,2023-01-14,41,30485
2023-01-14 20:30:00+00:00,ITSDO,2023-01-14,42,29722
2023-01-14 21:00:00+00:00,ITSDO,2023-01-14,43,28905
2023-01-14 21:30:00+00:00,ITSDO,2023-01-14,44,28512
2023-01-14 22:00:00+00:00,ITSDO,2023-01-14,45,27499
2023-01-14 22:30:00+00:00,ITSDO,2023-01-14,46,27004
2023-01-14 23:00:00+00:00,ITSDO,2023-01-14,47,26997
2023-01-14 23:30:00+00:00,ITSDO,2023-01-14,48,26492
2023-01-15 00:00:00+00:00,ITSDO,2023-01-15,1,26965
2023-01-15 00:30:00+00:00,ITSDO,2023-01-15,2,27472
2023-01-15 01:00:00+00:00,ITSDO,2023-01-15,3,26968
2023-01-15 01:30:00+00:00,ITSDO,2023-01-15,4,26502
2023-01-15 02:00:00+00:00,ITSDO,2023-01-15,5,26762
2023-01-15 02:30:00+00:00,ITSDO,2023-01-15,6,26569
2023-01-15 03:00:00+00:00,ITSDO,2023-01-15,7,26640
2023-01-15 03:30:00+00:00,ITSDO,2023-01-15,8,26467
2023-01-15 04:00:00+00:00,ITSDO,2023-01-15,9,25420
2023-01-15 04:30:00+00:00,ITSDO,2023-01-15,10,25312
2023-01-15 05:00:00+00:00,ITSDO,2023-01-15,11,25243
2023-01-15 05:30:00+00:00,ITSDO,2023-01-15,12,25065
2023-01-15 06:00:00+00:00,ITSDO,2023-01-15,13,25544
2023-01-15 06:30:00+00:00,ITSDO,2023-01-15,14,26261
2023-01-15 07:00:00+00:00,ITSDO,2023-01-15,15,26492
2023-01-15 07:30:00+00:00,ITSDO,2023-01-15,16,27157
2023-01-15 08:00:00+00:00,ITSDO,2023-01-15,17,27959
2023-01-15 08:30:00+00:00,ITSDO,2023-01-15,18,28580
2023-01-15 09:00:00+00:00,ITSDO,2023-01-15,19,28944
2023-01-15 09:30:00+00:00,ITSDO,2023-01-15,20,29606
2023-01-15 10:00:00+00:00,ITSDO,2023-01-15,21,29757
2023-01-15 10:30:00+00:00,ITSDO,2023-01-15,22,29735
2023-01-15 11:00:00+00:00,ITSDO,2023-01-15,23,30141
2023-01-15 11:30:00+00:00,ITSDO,2023-01-15,24,30591
2023-01-15 12:00:00+00:00,ITSDO,2023-01-15,25,30829
2023-01-15 12:30:00+00:00,ITSDO,2023-01-15,26,30902
2023-01-15 13:00:00+00:00,ITSDO,2023-01-15,27,31231
2023-01-15 13:30:00+00:00,ITSDO,2023-01-15,28,31542
2023-01-15 14:00:00+00:00,ITSDO,2023-01-15,29,32237
2023-01-15 14:30:00+00:00,ITSDO,2023-01-15,30,32989
2023-01-15 15:00:00+00:00,ITSDO,2023-01-15,31,34053
2023-01-15 15:30:00+00:00,ITSDO,2023-01-15,32,34744
2023-01-15 16:00:00+00:00,ITSDO,2023-01-15,33,36946
2023-01-15 16:30:00+00:00,ITSDO,2023-01-15,34,38810
2023-01-15 17:00:00+00:00,ITSDO,2023-01-15,35,39775
2023-01-15 17:30:00+00:00,ITSDO,2023-01-15,36,39981
2023-01-15 18:00:00+00:00,ITSDO,2023-01-15,37,39313
2023-01-15 18:30:00+00:00,ITSDO,2023-01-15,38,38476
2023-01-15 19:00:00+00:00,ITSDO,2023-01-15,39,37154
2023-01-15 19:30:00+00:00,ITSDO,2023-01-15,40,36286
2023-01-15 20:00:00+00:00,ITSDO,2023-01-15,41,35091
2023-01-15 20:30:00+00:00,ITSDO,2023-01-15,42,34060
2023-01-15 21:00:00+00:00,ITSDO,2023-01-15,43,32576
2023-01-15 21:30:00+00:00,ITSDO,2023-01-15,44,30962
2023-01-15 22:00:00+00:00,ITSDO,2023-01-15,45,29489
2023-01-15 22:30:00+00:00,ITSDO,2023-01-15,46,28094
2023-01-15 23:00:00+00:00,ITSDO,2023-01-15,47,26836
2023-01-15 23:30:00+00:00,ITSDO,2023-01-15,48,25977
2023-01-16 00:00:00+00:00,ITSDO,2023-01-16,1,25333
2023-01-16 00:30:00+00:00,ITSDO,2023-01-16,2,25831
2023-01-16 01:00:00+00:00,ITSDO,2023-01-16,3,25505
2023-01-16 01:30:00+00:00,ITSDO,2023-01-16,4,25049
2023-01-16 02:00:00+00:00,ITSDO,2023-01-16,5,25288
2023-01-16 02:30:00+00:00,ITSDO,2023-01-16,6,25270
2023-01-16 03:00:00+00:00,ITSDO,2023-01-16,7,25268
2023-01-16 03:30:00+00:00,ITSDO,2023-01-16,8,25163
2023-01-16 04:00:00+00:00,ITSDO,2023-01-16,9,25161
2023-01-16 04:30:00+00:00,ITSDO,2023-01-16,10,25295
2023-01-16 05:00:00+00:00,ITSDO,2023-01-16,11,25478
2023-01-16 05:30:00+00:00,ITSDO,2023-01-16,12,26168
2023-01-16 06:00:00+00:00,ITSDO,2023-01-16,13,28302
2023-01-16 06:30:00+00:00,ITSDO,2023-01-16,14,30780
2023-01-16 07:00:00+00:00,ITSDO,2023-01-16,15,34165
2023-01-16 07:30:00+00:00,ITSDO,2023-01-16,16,36490
2023-01-16 08:00:00+00:00,ITSDO,2023-01-16,17,38418
2023-01-16 08:30:00+00:00,ITSDO,2023-01-16,18,38890
2023-01-16 09:00:00+00:00,ITSDO,2023-01-16,19,39542
2023-01-16 09:30:00+00:00,ITSDO,2023-01-16,20,39788
2023-01-16 10:00:00+00:00,ITSDO,2023-01-16,21,39659
2023-01-16 10:30:00+00:00,ITSDO,2023-01-16,22,39934
2023-01-16 11:00:00+00:00,ITSDO,2023-01-16,23,39118
2023-01-16 11:30:00+00:00,ITSDO,2023-01-16,24,38734
2023-01-16 12:00:00+00:00,ITSDO,2023-01-16,25,38631
2023-01-16 12:30:00+00:00,ITSDO,2023-01-16,26,38401
2023-01-16 13:00:00+00:00,ITSDO,2023-01-16,27,38296
2023-01-16 13:30:00+00:00,ITSDO,2023-01-16,28,38193
2023-01-16 14:00:00+00:00,ITSDO,2023-01-16,29,38354
2023-01-16 14:30:00+00:00,ITSDO,2023-01-16,30,38643
2023-01-16 15:00:00+00:00,ITSDO,2023-01-16,31,39543
2023-01-16 15:30:00+00:00,ITSDO,2023-01-16,32,40787
2023-01-16 16:00:00+00:00,ITSDO,2023-01-16,33,42001
2023-01-16 16:30:00+00:00,ITSDO,2023-01-16,34,43582
2023-01-16 17:00:00+00:00,ITSDO,2023-01-16,35,44835
2023-01-16 17:30:00+00:00,ITSDO,2023-01-16,36,45146
2023-01-16 18:00:00+00:00,ITSDO,2023-01-16,37,44694
2023-01-16 18:30:00+00:00,ITSDO,2023-01-16,38,44136
2023-01-16 19:00:00+00:00,ITSDO,2023-01-16,39,43224
2023-01-16 19:30:00+00:00,ITSDO,2023-01-16,40,42092
2023-01-16 20:00:00+00:00,ITSDO,2023-01-16,41,40937
2023-01-16 20:30:00+00:00,ITSDO,2023-01-16,42,39446
2023-01-16 21:00:00+00:00,ITSDO,2023-01-16,43,37587
2023-01-16 21:30:00+00:00,ITSDO,2023-01-16,44,35928
2023-01-16 22:00:00+00:00,ITSDO,2023-01-16,45,33710
2023-01-16 22:30:00+00:00,ITSDO,2023-01-16,46,32075
2023-01-16 23:00:00+00:00,ITSDO,2023-01-16,47,30911
2023-01-16 23:30:00+00:00,ITSDO,2023-01-16,48,30287
2023-01-17 00:00:00+00:00,ITSDO,2023-01-17,1,29852
2023-01-17 00:30:00+00:00,ITSDO,2023-01-17,2,30242
2023-01-17 01:00:00+00:00,ITSDO,2023-01-17,3,30248
2023-01-17 01:30:00+00:00,ITSDO,2023-01-17,4,29932
2023-01-17 02:00:00+00:00,ITSDO,2023-01-17,5,29712
2023-01-17 02:30:00+00:00,ITSDO,2023-01-17,6,29455
2023-01-17 03:00:00+00:00,ITSDO,2023-01-17,7,28935
2023-01-17 03:30:00+00:00,ITSDO,2023-01-17,8,28536
2023-01-17 04:00:00+00:00,ITSDO,2023-01-17,9,28355
2023-01-17 04:30:00+00:00,ITSDO,2023-01-17,10,28214
2023-01-17 05:00:00+00:00,ITSDO,2023-01-17,11,27994
2023-01-17 05:30:00+00:00,ITSDO,2023-01-17,12,28728
2023-01-17 06:00:00+00:00,ITSDO,2023-01-17,13,32181
2023-01-17 06:30:00+00:00,ITSDO,2023-01-17,14,34970
2023-01-17 07:00:00+00:00,ITSDO,2023-01-17,15,37219
2023-01-17 07:30:00+00:00,ITSDO,2023-01-17,16,38948
2023-01-17 08:00:00+00:00,ITSDO,2023-01-17,17,40391
2023-01-17 08:30:00+00:00,ITSDO,2023-01-17,18,40828
2023-01-17 09:00:00+00:00,ITSDO,2023-01-17,19,41945
2023-01-17 09:30:00+00:00,ITSDO,2023-01-17,20,41885
2023-01-17 10:00:00+00:00,ITSDO,2023-01-17,21,41290
2023-01-17 10:30:00+00:00,ITSDO,2023-01-17,22,41042
2023-01-17 11:00:00+00:00,ITSDO,2023-01-17,23,40744
2023-01-17 11:30:00+00:00,ITSDO,2023-01-17,24,40799
2023-01-17 12:00:00+00:00,ITSDO,2023-01-17,25,40619
2023-01-17 12:30:00+00:00,ITSDO,2023-01-17,26,40003
2023-01-17 13:00:00+00:00,ITSDO,2023-01-17,27,39326
